,Assists,xA,xG,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Next_Points,Running_Assists,Running_xA,Running_xG,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Next_Points
16,1,0.0,0.91,1,90,0,0,0,12,0,Jean,Mateta,5,0.08999999999999997,1.0,1.0,0.25,0.002499999999999993,0.46,0.5,35.5,0.0,0.0,0.0,5.25,0.0,4.25,0.03999999999999998,0.2475,5.25
17,0,0.15,0.21,0,90,0,0,0,1,1,Jean,Mateta,3,-0.21,-0.15,2.0,0.25,0.039999999999999994,0.5125000000000001,0.5,57.25,0.0,0.0,0.0,5.25,0.25,4.0,-0.012500000000000018,0.21,5.5
18,0,0.12,0.04,0,90,0,0,0,2,0,Jean,Mateta,4,-0.04,-0.12,2.0,0.25,0.06999999999999999,0.5225,0.5,78.75,0.0,0.0,0.0,5.5,0.25,4.25,-0.02250000000000002,0.18,4.25
19,0,0.04,0.0,0,85,0,0,0,2,0,Jean,Mateta,2,0.0,-0.04,2.0,0.25,0.07749999999999999,0.29,0.25,88.75,0.0,0.0,0.0,4.25,0.25,3.5,-0.04000000000000001,0.17250000000000001,1.75
20,0,0.01,0.0,0,90,0,0,0,2,0,Jean,Mateta,5,0.0,-0.01,2.0,0.0,0.07999999999999999,0.0625,0.0,88.75,0.0,0.0,0.0,1.75,0.25,3.5,-0.0625,-0.08,2.0
21,0,0.08,0.12,0,90,0,0,0,2,0,Jean,Mateta,2,-0.12,-0.08,6.0,0.0,0.06249999999999999,0.04,0.0,88.75,0.0,0.0,0.0,2.0,0.0,3.25,-0.04,-0.0625,3.0
22,0,0.0,0.05,1,79,0,0,0,6,0,Jean,Mateta,3,0.95,0.0,2.0,0.0,0.032499999999999994,0.042499999999999996,0.25,86.0,0.0,0.0,0.0,3.0,0.0,3.0,0.2075,-0.0325,3.0
23,0,0.02,0.15,0,90,0,0,0,2,0,Jean,Mateta,4,-0.15,-0.02,5.0,0.0,0.027499999999999993,0.08,0.25,87.25,0.0,0.0,0.0,3.0,0.0,3.5,0.16999999999999998,-0.0275,3.75
24,1,0.03,0.07,0,90,0,0,0,5,0,Jean,Mateta,3,-0.07,0.97,6.0,0.25,0.032499999999999994,0.0975,0.25,87.25,0.0,0.0,0.0,3.75,0.0,3.0,0.1525,0.2175,4.75
25,0,0.01,0.88,1,90,0,0,0,6,0,Jean,Mateta,2,0.12,-0.01,2.0,0.25,0.014999999999999993,0.2875,0.5,87.25,0.0,0.0,0.0,4.75,0.0,3.0,0.2125,0.235,3.75
26,0,0.0,0.06,0,90,0,0,0,2,0,Jean,Mateta,5,-0.06,0.0,8.0,0.25,0.014999999999999993,0.29,0.25,90.0,0.0,0.0,0.0,3.75,0.0,3.5,-0.04,0.235,5.25
27,0,0.04,1.16,1,80,0,0,0,8,0,Jean,Mateta,2,-0.15999999999999992,-0.04,9.0,0.25,0.01999999999999999,0.5425,0.5,87.5,0.0,0.0,0.0,5.25,0.0,3.0,-0.04249999999999998,0.22999999999999998,6.25
28,0,0.03,0.25,1,90,0,0,0,9,0,Jean,Mateta,2,0.75,-0.03,2.0,0.0,0.01999999999999999,0.5874999999999999,0.75,87.5,0.0,0.0,0.0,6.25,0.0,2.75,0.16250000000000003,-0.02,5.25
29,0,0.03,0.07,0,90,0,0,0,2,0,Jean,Mateta,3,-0.07,-0.03,5.0,0.0,0.024999999999999994,0.38499999999999995,0.5,87.5,0.0,0.0,0.0,5.25,0.0,3.0,0.11500000000000003,-0.025,6.0
30,0,0.0,0.4,1,73,0,0,0,5,1,Jean,Mateta,5,0.6,0.0,2.0,0.0,0.024999999999999994,0.47,0.75,83.25,0.0,0.0,0.0,6.0,0.25,3.0,0.28,-0.025,4.5
31,0,0.01,1.13,0,89,0,0,0,2,0,Jean,Mateta,5,-1.13,-0.01,16.0,0.0,0.01749999999999999,0.46249999999999997,0.5,85.5,0.0,0.0,0.0,4.5,0.25,3.75,0.03750000000000003,-0.017499999999999998,6.25
32,1,0.02,0.87,2,67,0,0,0,16,0,Jean,Mateta,4,1.13,0.98,13.0,0.25,0.014999999999999993,0.6174999999999999,0.75,79.75,0.0,0.0,0.0,6.25,0.25,4.25,0.1325,0.235,9.0
33,0,0.03,0.36,2,90,0,0,0,13,0,Jean,Mateta,4,1.6400000000000001,-0.03,2.0,0.25,0.014999999999999993,0.69,1.25,79.75,0.0,0.0,0.0,9.0,0.25,4.5,0.56,0.235,8.25
34,0,0.03,0.26,0,68,0,0,0,2,0,Jean,Mateta,3,-0.26,-0.03,6.0,0.25,0.022499999999999992,0.6549999999999999,1.0,78.5,0.0,0.0,0.0,8.25,0.0,4.0,0.34500000000000003,0.22749999999999998,9.25
35,0,0.01,0.14,1,67,0,0,0,6,0,Jean,Mateta,4,0.86,-0.01,9.0,0.25,0.022499999999999992,0.4075,1.25,73.0,0.0,0.0,0.0,9.25,0.0,3.75,0.8424999999999999,0.2275,7.5
36,0,0.05,0.77,1,68,0,0,0,9,0,Jean,Mateta,3,0.22999999999999998,-0.05,20.0,0.0,0.029999999999999992,0.3825,1.0,73.25,0.0,0.0,0.0,7.5,0.0,3.5,0.6175,-0.03,9.25
37,1,0.06,1.55,3,75,0,0,0,20,0,Jean,Mateta,5,1.45,0.94,,0.25,0.03749999999999999,0.6799999999999999,1.25,69.5,0.0,0.0,0.0,9.25,0.0,3.75,0.5700000000000001,0.2125,11.666666666666666
0,0,0.03,1.3,1,87,0,0,0,7,0,Joao,Pedro,2,-0.30000000000000004,-0.03,0.0,0.0,0.03,1.3,1.0,87.0,0.0,0.0,0.0,7.0,0.0,2.0,-0.30000000000000004,-0.03,0.0
1,0,0.01,0.16,0,33,0,0,0,0,1,Joao,Pedro,3,-0.16,-0.01,1.0,0.0,0.02,0.73,0.5,60.0,0.0,0.0,0.0,3.5,0.5,2.5,-0.23000000000000004,-0.02,0.5
2,0,0.11,0.05,0,30,0,0,0,1,0,Joao,Pedro,4,-0.05,-0.11,2.0,0.0,0.049999999999999996,0.5033333333333333,0.3333333333333333,50.0,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,3.0,-0.17,-0.049999999999999996,1.0
3,0,0.01,0.22,0,76,0,0,0,2,0,Joao,Pedro,4,-0.22,-0.01,7.0,0.0,0.04,0.4325,0.25,56.5,0.0,0.0,0.0,2.5,0.25,3.25,-0.1825,-0.04,2.5
4,0,0.15,0.1,1,26,0,0,0,7,0,Joao,Pedro,4,0.9,-0.15,1.0,0.0,0.07,0.1325,0.25,41.25,0.0,0.0,0.0,2.5,0.25,3.75,0.1175,-0.07,2.75
5,0,0.22,0.08,0,27,0,0,0,1,0,Joao,Pedro,3,-0.08,-0.22,4.0,0.0,0.1225,0.11249999999999999,0.25,39.75,0.0,0.0,0.0,2.75,0.0,3.75,0.1375,-0.1225,3.5
6,1,0.76,0.04,0,45,0,0,0,4,0,Joao,Pedro,5,-0.04,0.24,2.0,0.25,0.28500000000000003,0.11,0.25,43.5,0.0,0.0,0.0,3.5,0.0,4.0,0.13999999999999999,-0.035,3.5
7,0,0.1,0.57,0,88,0,0,0,2,0,Joao,Pedro,5,-0.57,-0.1,2.0,0.25,0.3075,0.1975,0.25,46.5,0.0,0.0,0.0,3.5,0.0,4.25,0.05250000000000002,-0.0575,2.25
8,0,0.02,0.0,0,64,0,0,0,2,0,Joao,Pedro,5,0.0,-0.02,1.0,0.25,0.275,0.1725,0.0,56.0,0.0,0.0,0.0,2.25,0.0,4.5,-0.17250000000000001,-0.025000000000000005,2.25
9,0,0.01,0.14,0,12,0,0,0,1,0,Joao,Pedro,3,-0.14,-0.01,1.0,0.25,0.2225,0.18749999999999997,0.0,52.25,0.0,0.0,0.0,2.25,0.0,4.5,-0.18750000000000003,0.027499999999999997,1.5
10,0,0.04,0.15,0,45,0,0,0,1,0,Joao,Pedro,3,-0.15,-0.04,1.0,0.0,0.0425,0.215,0.0,52.25,0.0,0.0,0.0,1.5,0.0,4.0,-0.21500000000000002,-0.0425,1.25
11,0,0.04,0.12,0,45,0,0,0,1,0,Joao,Pedro,2,-0.12,-0.04,13.0,0.0,0.0275,0.10250000000000001,0.0,41.5,0.0,0.0,0.0,1.25,0.0,3.25,-0.10250000000000004,-0.0275,4.0
12,0,0.03,0.82,2,69,0,0,0,13,0,Joao,Pedro,2,1.1800000000000002,-0.03,4.0,0.0,0.03,0.3075,0.5,42.75,0.0,0.0,0.0,4.0,0.0,2.5,0.1925,-0.03,4.75
13,0,0.03,0.32,1,33,0,0,0,4,1,Joao,Pedro,4,0.6799999999999999,-0.03,2.0,0.0,0.035,0.3525,0.75,48.0,0.0,0.0,0.0,4.75,0.25,2.75,0.39749999999999996,-0.035,5.0
14,0,0.05,0.46,0,68,0,0,0,2,0,Joao,Pedro,2,-0.46,-0.05,2.0,0.0,0.0375,0.43,0.75,53.75,0.0,0.0,0.0,5.0,0.25,2.5,0.31999999999999995,-0.0375,5.25
15,0,0.2,0.42,0,90,0,0,0,2,0,Joao,Pedro,2,-0.42,-0.2,1.0,0.0,0.0775,0.505,0.75,65.0,0.0,0.0,0.0,5.25,0.25,2.5,0.245,-0.0775,2.25
16,0,0.02,0.11,0,30,0,0,0,1,0,Joao,Pedro,5,-0.11,-0.02,2.0,0.0,0.07500000000000001,0.3275,0.25,55.25,0.0,0.0,0.0,2.25,0.25,3.25,-0.07750000000000004,-0.07500000000000001,1.75
17,0,0.22,0.08,0,90,0,0,0,2,0,Joao,Pedro,4,-0.08,-0.22,16.0,0.0,0.1225,0.26749999999999996,0.0,69.5,0.0,0.0,0.0,1.75,0.0,3.25,-0.2675,-0.1225,5.25
18,1,0.14,2.11,2,90,0,0,0,16,0,Joao,Pedro,5,-0.10999999999999988,0.86,2.0,0.25,0.14500000000000002,0.6799999999999999,0.5,75.0,0.0,0.0,0.0,5.25,0.0,4.0,-0.18,0.105,5.25
19,0,0.42,0.27,0,90,0,0,0,2,0,Joao,Pedro,4,-0.27,-0.42,2.0,0.25,0.2,0.6425,0.5,75.0,0.0,0.0,0.0,5.25,0.0,4.5,-0.14250000000000002,0.05,5.5
20,0,0.11,0.36,0,90,0,0,0,2,0,Joao,Pedro,3,-0.36,-0.11,2.0,0.25,0.2225,0.705,0.5,90.0,0.0,0.0,0.0,5.5,0.0,4.0,-0.20500000000000002,0.0275,5.5
21,0,0.16,0.11,0,70,0,0,0,2,0,Joao,Pedro,2,-0.11,-0.16,8.0,0.25,0.20750000000000002,0.7125,0.5,85.0,0.0,0.0,0.0,5.5,0.0,3.5,-0.2125,0.0425,3.5
22,0,0.07,0.66,1,87,0,0,0,8,0,Joao,Pedro,4,0.33999999999999997,-0.07,0.0,0.0,0.19,0.35,0.25,84.25,0.0,0.0,0.0,3.5,0.0,3.25,-0.10000000000000005,-0.19,3.0
23,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,5,0.0,0.0,0.0,0.0,0.085,0.2825,0.25,61.75,0.0,0.0,0.0,3.0,0.0,3.5,-0.03250000000000003,-0.08499999999999999,2.5
24,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,2,0.0,0.0,0.0,0.0,0.05750000000000001,0.1925,0.25,39.25,0.0,0.0,0.0,2.5,0.0,3.25,0.05749999999999997,-0.057499999999999996,2.0
25,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,3,0.0,0.0,0.0,0.0,0.0175,0.165,0.25,21.75,0.0,0.0,0.0,2.0,0.0,3.5,0.08499999999999996,-0.017499999999999988,0.0
26,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0
27,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
28,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.5
29,0,0.32,0.22,0,90,0,0,0,2,0,Joao,Pedro,2,-0.22,-0.32,1.0,0.0,0.08,0.055,0.0,22.5,0.0,0.0,0.0,0.5,0.0,3.0,-0.05500000000000003,-0.07999999999999999,0.75
30,0,0.03,0.15,0,27,0,0,0,1,0,Joao,Pedro,5,-0.15,-0.03,2.0,0.0,0.0875,0.0925,0.0,29.25,0.0,0.0,0.0,0.75,0.0,3.5,-0.09250000000000003,-0.0875,1.25
31,0,0.04,0.24,0,88,0,0,0,2,0,Joao,Pedro,2,-0.24,-0.04,2.0,0.0,0.0975,0.1525,0.0,51.25,0.0,0.0,0.0,1.25,0.0,3.5,-0.15250000000000002,-0.09749999999999999,1.75
32,0,0.06,0.23,0,90,0,0,0,2,0,Joao,Pedro,5,-0.23,-0.06,2.0,0.0,0.1125,0.21,0.0,73.75,0.0,0.0,0.0,1.75,0.0,3.5,-0.21000000000000002,-0.11249999999999999,1.75
33,0,0.1,0.19,0,87,0,0,0,2,0,Joao,Pedro,3,-0.19,-0.1,5.0,0.0,0.0575,0.2025,0.0,73.0,0.0,0.0,0.0,1.75,0.0,3.75,-0.20250000000000004,-0.05749999999999999,2.75
34,0,0.14,1.51,1,90,0,1,0,5,0,Joao,Pedro,5,-0.51,-0.14,0.0,0.0,0.085,0.5425,0.25,88.75,0.0,0.25,0.0,2.75,0.0,3.75,-0.29250000000000004,-0.08499999999999999,2.25
35,0,0.0,0.0,0,0,0,0,0,0,0,Joao,Pedro,4,0.0,0.0,5.0,0.0,0.07500000000000001,0.48250000000000004,0.25,66.75,0.0,0.25,0.0,2.25,0.0,4.25,-0.23250000000000004,-0.075,3.0
36,1,0.87,0.03,0,90,0,0,0,5,0,Joao,Pedro,4,-0.03,0.13,2.0,0.25,0.2775,0.43250000000000005,0.25,66.75,0.0,0.25,0.0,3.0,0.0,4.0,-0.18250000000000005,-0.02749999999999999,3.0
37,0,0.13,0.79,0,90,0,0,0,2,0,Joao,Pedro,4,-0.79,-0.13,,0.25,0.285,0.5825,0.25,67.5,0.0,0.25,0.0,3.0,0.0,4.25,-0.3325,-0.03499999999999999,2.3333333333333335
0,1,0.37,0.39,0,90,0,0,0,5,0,Julian,Alvarez,2,-0.39,0.63,7.0,1.0,0.37,0.39,0.0,90.0,0.0,0.0,0.0,5.0,0.0,2.0,-0.39,0.63,7.0
1,0,0.02,0.11,1,90,0,0,0,7,1,Julian,Alvarez,4,0.89,-0.02,2.0,0.5,0.195,0.25,0.5,90.0,0.0,0.0,0.0,6.0,0.5,3.0,0.25,0.305,4.5
2,0,0.18,0.79,0,90,0,0,0,2,0,Julian,Alvarez,2,-0.79,-0.18,14.0,0.3333333333333333,0.18999999999999997,0.43,0.3333333333333333,90.0,0.0,0.0,0.0,4.666666666666667,0.3333333333333333,2.6666666666666665,-0.09666666666666668,0.14333333333333334,7.666666666666667
3,2,0.02,0.65,1,89,0,0,0,14,0,Julian,Alvarez,3,0.35,1.98,9.0,0.75,0.1475,0.485,0.5,89.75,0.0,0.0,0.0,7.0,0.25,2.75,0.014999999999999986,0.6025,8.0
4,2,0.43,0.06,0,90,0,0,0,9,0,Julian,Alvarez,4,-0.06,1.57,1.0,1.0,0.16249999999999998,0.40249999999999997,0.5,89.75,0.0,0.0,0.0,8.0,0.25,3.25,0.09749999999999999,0.8375000000000001,6.5
5,0,0.02,0.55,0,56,0,0,0,1,0,Julian,Alvarez,2,-0.55,-0.02,8.0,1.0,0.16249999999999998,0.5125,0.25,81.25,0.0,0.0,0.0,6.5,0.0,2.75,-0.2625,0.8375000000000001,8.0
6,0,0.08,0.09,1,90,0,0,0,8,1,Julian,Alvarez,3,0.91,-0.08,2.0,1.0,0.1375,0.3375,0.5,81.25,0.0,0.0,0.0,8.0,0.25,3.0,0.16249999999999998,0.8625,5.0
7,0,0.04,0.15,0,67,0,0,0,2,0,Julian,Alvarez,5,-0.15,-0.04,9.0,0.5,0.1425,0.2125,0.25,75.75,0.0,0.0,0.0,5.0,0.25,3.5,0.037499999999999985,0.3575000000000001,5.0
8,0,0.03,0.32,1,90,0,0,0,9,0,Julian,Alvarez,3,0.6799999999999999,-0.03,2.0,0.0,0.0425,0.2775,0.5,75.75,0.0,0.0,0.0,5.0,0.25,3.25,0.22249999999999998,-0.04249999999999995,5.25
9,0,0.15,0.12,0,86,0,0,0,2,0,Julian,Alvarez,4,-0.12,-0.15,2.0,0.0,0.07500000000000001,0.16999999999999998,0.5,83.25,0.0,0.0,0.0,5.25,0.25,3.75,0.32999999999999996,-0.07499999999999996,3.75
10,0,0.96,0.06,0,70,0,0,0,2,0,Julian,Alvarez,3,-0.06,-0.96,5.0,0.0,0.295,0.1625,0.25,78.25,0.0,0.0,0.0,3.75,0.0,3.75,0.08749999999999998,-0.29499999999999993,4.5
11,1,0.09,0.15,0,78,0,0,0,5,0,Julian,Alvarez,4,-0.15,0.91,2.0,0.25,0.3075,0.1625,0.25,81.0,0.0,0.0,0.0,4.5,0.0,3.5,0.08749999999999997,-0.05749999999999991,2.75
12,0,0.26,0.23,0,90,0,0,0,2,0,Julian,Alvarez,5,-0.23,-0.26,5.0,0.25,0.365,0.14,0.0,81.0,0.0,0.0,0.0,2.75,0.0,4.0,-0.14,-0.11499999999999992,3.5
13,1,1.03,0.04,0,86,0,0,0,5,0,Julian,Alvarez,5,-0.04,-0.030000000000000027,2.0,0.5,0.585,0.12,0.0,81.0,0.0,0.0,0.0,3.5,0.0,4.25,-0.12000000000000001,-0.08499999999999994,3.5
14,0,0.0,0.0,0,67,0,0,0,2,0,Julian,Alvarez,5,0.0,0.0,5.0,0.5,0.345,0.105,0.0,80.25,0.0,0.0,0.0,3.5,0.0,4.75,-0.10500000000000001,0.15500000000000005,3.5
15,1,0.3,0.47,0,90,0,0,0,5,0,Julian,Alvarez,2,-0.47,0.7,2.0,0.5,0.39749999999999996,0.185,0.0,83.25,0.0,0.0,0.0,3.5,0.0,4.25,-0.185,0.10250000000000004,3.5
16,0,0.12,0.11,0,90,0,0,0,2,0,Julian,Alvarez,4,-0.11,-0.12,8.0,0.5,0.3625,0.155,0.0,83.25,0.0,0.0,0.0,3.5,0.0,4.0,-0.155,0.13750000000000004,4.25
17,0,0.5,1.2,1,90,0,0,0,8,0,Julian,Alvarez,3,-0.19999999999999996,-0.5,7.0,0.25,0.22999999999999993,0.44499999999999995,0.25,84.25,0.0,0.0,0.0,4.25,0.0,3.5,-0.19499999999999998,0.020000000000000046,5.5
18,0,0.06,1.19,1,90,0,0,0,7,0,Julian,Alvarez,2,-0.18999999999999995,-0.06,2.0,0.25,0.24499999999999994,0.7424999999999999,0.5,90.0,0.0,0.0,0.0,5.5,0.0,2.75,-0.24249999999999997,0.005000000000000046,4.75
19,0,0.16,0.63,0,90,0,0,0,2,0,Julian,Alvarez,4,-0.63,-0.16,13.0,0.0,0.2099999999999999,0.7825000000000001,0.5,90.0,0.0,0.0,0.0,4.75,0.0,3.25,-0.2825,-0.20999999999999994,7.5
20,0,0.01,0.93,2,86,0,0,0,13,0,Julian,Alvarez,2,1.0699999999999998,-0.01,2.0,0.0,0.18249999999999994,0.9875,1.0,89.0,0.0,0.0,0.0,7.5,0.0,2.75,0.012500000000000011,-0.18249999999999994,6.0
21,0,0.05,0.3,0,90,0,0,0,2,0,Julian,Alvarez,2,-0.3,-0.05,2.0,0.0,0.06999999999999995,0.7625,0.75,89.0,0.0,0.0,0.0,6.0,0.0,2.5,-0.012500000000000025,-0.06999999999999994,4.75
22,0,0.22,0.05,0,76,0,0,0,2,0,Julian,Alvarez,3,-0.05,-0.22,2.0,0.0,0.10999999999999995,0.47750000000000004,0.5,85.5,0.0,0.0,0.0,4.75,0.0,2.75,0.02249999999999996,-0.10999999999999993,4.75
23,0,0.17,0.34,0,63,0,0,0,2,0,Julian,Alvarez,4,-0.34,-0.17,5.0,0.0,0.11249999999999996,0.405,0.5,78.75,0.0,0.0,0.0,4.75,0.0,2.75,0.09499999999999996,-0.11249999999999993,2.75
24,1,0.13,0.14,0,88,0,0,0,5,0,Julian,Alvarez,2,-0.14,0.87,1.0,0.25,0.14249999999999996,0.20750000000000002,0.0,79.25,0.0,0.0,0.0,2.75,0.0,2.75,-0.2075,0.10750000000000005,2.5
25,0,0.02,0.0,0,15,0,0,0,1,0,Julian,Alvarez,3,0.0,-0.02,4.0,0.25,0.13499999999999995,0.1325,0.0,60.5,0.0,0.0,0.0,2.5,0.0,3.0,-0.1325,0.11500000000000006,3.0
26,1,0.09,0.0,0,31,0,0,0,4,0,Julian,Alvarez,4,0.0,0.91,2.0,0.5,0.10249999999999995,0.12000000000000001,0.0,49.25,0.0,0.0,0.0,3.0,0.0,3.25,-0.12,0.3975000000000001,3.0
27,0,0.04,0.08,0,68,0,0,0,2,0,Julian,Alvarez,5,-0.08,-0.04,0.0,0.5,0.06999999999999995,0.05500000000000001,0.0,50.5,0.0,0.0,0.0,3.0,0.0,3.5,-0.05499999999999999,0.4300000000000001,1.75
28,0,0.0,0.0,0,0,0,0,0,0,0,Julian,Alvarez,5,0.0,0.0,2.0,0.25,0.03749999999999994,0.02,0.0,28.5,0.0,0.0,0.0,1.75,0.0,4.25,-0.019999999999999987,0.21250000000000005,2.0
29,0,0.11,1.33,0,90,0,0,0,2,0,Julian,Alvarez,5,-1.33,-0.11,2.0,0.25,0.05999999999999995,0.35250000000000004,0.0,47.25,0.0,0.0,0.0,2.0,0.0,4.75,-0.3525,0.19000000000000006,1.5
30,0,0.04,0.42,0,73,0,0,0,2,0,Julian,Alvarez,4,-0.42,-0.04,5.0,0.0,0.04749999999999995,0.4575,0.0,57.75,0.0,0.0,0.0,1.5,0.0,4.75,-0.45749999999999996,-0.047499999999999945,2.25
31,1,0.48,0.57,0,90,0,0,0,5,0,Julian,Alvarez,2,-0.57,0.52,6.0,0.25,0.15749999999999995,0.5800000000000001,0.0,63.25,0.0,0.0,0.0,2.25,0.0,4.0,-0.58,0.09250000000000005,3.75
32,0,0.05,0.4,1,90,0,0,0,6,0,Julian,Alvarez,3,0.6,-0.05,2.0,0.25,0.16999999999999996,0.68,0.25,85.75,0.0,0.0,0.0,3.75,0.0,3.5,-0.42999999999999994,0.08000000000000006,3.75
33,0,0.04,0.09,0,88,0,0,0,2,0,Julian,Alvarez,2,-0.09,-0.04,5.0,0.25,0.15249999999999994,0.37,0.25,85.25,0.0,0.0,0.0,3.75,0.0,2.75,-0.11999999999999994,0.09750000000000004,4.5
34,0,0.0,0.32,1,8,0,0,0,5,0,Julian,Alvarez,3,0.6799999999999999,0.0,5.0,0.25,0.14249999999999993,0.34500000000000003,0.5,69.0,0.0,0.0,0.0,4.5,0.0,2.5,0.15500000000000003,0.10750000000000004,4.5
35,0,0.01,0.79,1,8,0,0,0,5,0,Julian,Alvarez,3,0.20999999999999996,-0.01,1.0,0.0,0.024999999999999946,0.4,0.75,48.5,0.0,0.0,0.0,4.5,0.0,2.75,0.35,-0.02499999999999996,3.25
36,0,0.0,0.0,0,1,0,0,0,1,0,Julian,Alvarez,5,0.0,0.0,0.0,0.0,0.012499999999999945,0.30000000000000004,0.5,26.25,0.0,0.0,0.0,3.25,0.0,3.25,0.2,-0.012499999999999959,2.75
37,0,0.0,0.0,0,0,0,0,0,0,0,Julian,Alvarez,4,0.0,0.0,,0.0,0.0024999999999999445,0.2775,0.5,4.25,0.0,0.0,0.0,2.75,0.0,3.75,0.2225,-0.0024999999999999584,2.0
0,0,0.04,0.14,0,90,0,0,0,2,0,Lyle,Foster,5,-0.14,-0.04,7.0,0.0,0.04,0.14,0.0,90.0,0.0,0.0,0.0,2.0,0.0,5.0,-0.14,-0.04,7.0
1,0,0.0,0.13,1,80,0,0,0,7,0,Lyle,Foster,5,0.87,0.0,6.0,0.0,0.02,0.135,0.5,85.0,0.0,0.0,0.0,4.5,0.0,5.0,0.365,-0.02,6.5
2,0,0.05,0.54,1,90,0,0,0,6,0,Lyle,Foster,5,0.45999999999999996,-0.05,2.0,0.0,0.03,0.27,0.6666666666666666,86.66666666666667,0.0,0.0,0.0,5.0,0.0,5.0,0.39666666666666667,-0.03,5.0
3,1,0.01,0.15,0,90,0,0,1,2,0,Lyle,Foster,2,-0.15,0.99,0.0,0.25,0.025,0.24000000000000002,0.5,87.5,0.0,0.0,0.25,4.25,0.0,4.25,0.26,0.225,3.75
4,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,4,0.0,0.0,0.0,0.25,0.015000000000000001,0.20500000000000002,0.5,65.0,0.0,0.0,0.25,3.75,0.0,4.0,0.29500000000000004,0.23500000000000001,2.0
5,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,4,0.0,0.0,9.0,0.25,0.015000000000000001,0.17250000000000001,0.25,45.0,0.0,0.0,0.25,2.0,0.0,3.75,0.07749999999999999,0.23500000000000001,2.75
6,0,0.04,0.47,1,79,0,0,0,9,0,Lyle,Foster,2,0.53,-0.04,5.0,0.25,0.0125,0.155,0.25,42.25,0.0,0.0,0.25,2.75,0.0,3.0,0.095,0.2375,3.5
7,1,0.09,0.13,0,90,0,0,0,5,0,Lyle,Foster,4,-0.13,0.91,2.0,0.25,0.0325,0.15,0.25,42.25,0.0,0.0,0.0,3.5,0.0,3.5,0.1,0.2175,4.0
8,0,0.25,0.0,0,90,0,0,0,2,0,Lyle,Foster,2,0.0,-0.25,0.0,0.25,0.095,0.15,0.25,64.75,0.0,0.0,0.0,4.0,0.0,3.0,0.1,0.155,4.0
9,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,3,0.0,0.0,0.0,0.25,0.095,0.15,0.25,64.75,0.0,0.0,0.0,4.0,0.0,2.75,0.1,0.155,1.75
10,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,4,0.0,0.0,0.0,0.25,0.085,0.0325,0.0,45.0,0.0,0.0,0.0,1.75,0.0,3.25,-0.0325,0.165,0.5
11,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,5,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,22.5,0.0,0.0,0.0,0.5,0.0,3.5,0.0,-0.0625,0.0
12,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
13,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0
14,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
15,0,0.0,0.0,0,0,0,0,0,0,0,Lyle,Foster,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25
16,0,0.0,0.07,0,45,0,0,0,1,0,Lyle,Foster,3,-0.07,0.0,5.0,0.0,0.0,0.0175,0.0,11.25,0.0,0.0,0.0,0.25,0.0,2.75,-0.0175,0.0,1.5
17,1,0.02,0.07,0,64,0,0,0,5,0,Lyle,Foster,3,-0.07,0.98,2.0,0.25,0.005,0.035,0.0,27.25,0.0,0.0,0.0,1.5,0.0,3.0,-0.035,0.245,2.0
